"Address","Status Code","Status"
"https://www.f3properties.com/","200","OK"
"https://www.f3properties.com/projects/","200","OK"
"https://www.f3properties.com/contact/","200","OK"
"https://www.f3properties.com/history/","200","OK"
"https://www.f3properties.com/about/","200","OK"
